P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
1.26233e+02	2.69584e+02	1.47222e+03	1.15546e+03	1.75911e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.23095e+00
1.27093e+02	2.69597e+02	1.47168e+03	1.15574e+03	1.76063e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.23370e+00
1.27954e+02	2.69610e+02	1.47115e+03	1.15602e+03	1.76214e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.23645e+00
1.28815e+02	2.69623e+02	1.47062e+03	1.15629e+03	1.76366e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.23918e+00
1.29675e+02	2.69636e+02	1.47008e+03	1.15657e+03	1.76517e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.24191e+00
1.30536e+02	2.69650e+02	1.46955e+03	1.15685e+03	1.76668e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.24464e+00
1.31396e+02	2.69663e+02	1.46902e+03	1.15712e+03	1.76819e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.24736e+00
1.32257e+02	2.69676e+02	1.46849e+03	1.15740e+03	1.76970e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.25007e+00
1.33118e+02	2.69690e+02	1.46796e+03	1.15767e+03	1.77120e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.25277e+00
1.33978e+02	2.69703e+02	1.46742e+03	1.15794e+03	1.77270e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.25547e+00
1.34839e+02	2.69716e+02	1.46689e+03	1.15822e+03	1.77420e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.25816e+00
1.35700e+02	2.69730e+02	1.46636e+03	1.15849e+03	1.77570e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.26085e+00
